stock_symbol,company_name,abbreviation,sector_id,address,chairman,general_manager,spokesperson,spokesperson_title,founding_date,otc_listed_date,outstanding_common_shares,private_placement_common_shares,preferred_shares,common_stock_dividend_frequency,common_stock_dividend_decision_level,accounting_firm,accountant_1,accountant_2,website
6170,統振股份有限公司,統振,15,台北市內湖區安美街181號,陳敦仁,何明哲,何明哲,總經理,1977-08-19,2002-04-16,97260038,10000000,0,每年,董事會,勤業眾信聯合會計師事務所,邱鏞銘,劉書琳,WWW.WELLDONE.COM.TW
6171,大城地產股份有限公司,大城地產,22,台中市西屯區台灣大道四段839號6樓,賴源釗,廖祐(人雋),簡淑勤,董事,1995-08-14,2002-04-22,100000000,0,0,每年,董事會,建智聯合會計師事務所,黃祥穎,曹永仁,www.aries-net.com.tw
6173,信昌電子陶瓷股份有限公司,信昌電,13,桃園市楊梅區高獅路566-1號,焦佑衡,陳淳學,羅夏盈,處長,1990-05-21,2002-04-19,172000000,0,0,每年,股東會,勤業眾信聯合會計師事務所,黃毅民,施錦川,www.pdc.com.tw/
6174,安碁科技股份有限公司,安碁,13,台中市潭子區建國路11-3號,林逸倫,李靜怡,陳孟成,協理,1990-12-01,2002-05-02,50000000,0,0,每年,股東會,資誠會計師事務所,賴志維,王玉娟,www.aker.com.tw
6175,立敦科技(股)有限公司,立敦,13,苗栗縣銅鑼鄉中興工業區中隆二路9號,吳志銘,李東榮,王國權,財務部協理,1993-11-09,2002-06-10,150571812,0,0,每年,股東會,安永聯合會計師事務所,&#20931;清淵,羅文振,http://www.liton.com.tw
6179,亞通利大能源股份有限公司,亞通,33,新北市汐止區新台五路一段96號22樓,呂元瑞,龔誠山,楊智鈞,副總經理,1995-04-22,2002-05-17,116669249,0,0,每年,董事會,安侯建業聯合會計師事務所,張淑瑩,韓沂璉,www.ateenergy.com.tw
6180,遊戲橘子數位科技股份有限公司,橘子,35,台北市內湖區瑞湖街111號,劉柏園,劉柏園,蘇信泓,集團財務長,1995-06-12,2002-05-21,175493573,0,0,每年,股東會,資誠聯合會計師事務所,顏裕芳,林永智,http://www.gamania.com
6182,合晶科技股份有限公司,合晶,1,桃園市龍潭區龍潭科學園區龍園一路100號,焦平海,張憲元,張憲元,總經理,1997-07-24,2002-05-16,573963730,0,0,每年,股東會,安永聯合會計師事務所,鄭清標,張志銘,Http://www.waferworks.com
6185,幃翔精密股份有限公司,幃翔,13,新北市土城區自強街11巷1號3樓,陳文鏗,郭昭正,王智增,業務部副總,1988-04-26,2002-08-09,149867531,0,0,每年,董事會,大中國際聯合會計師事務所,林月霞,張榕枝,https://www.plastronconn.com/zh_TW
6186,新潤興業股份有限公司,新潤,22,台北市松山區民生東路三段109號8樓(通訊),郭長庚,郭長庚,蔣秀婷,業務部副總,1998-03-30,2002-08-02,172484600,0,0,每年,董事會,資誠聯合會計師事務所,李秀玲,黃金連,http://www.shinruenn.com
6187,萬潤科技股份有限公司,萬潤,14,821011 高雄市路竹區路科十路1號,盧鏡來,歐承恩,盧慧萱,董事長特助,1996-05-24,2002-09-27,97697036,0,0,每年,股東會,資誠聯合會計師事務所,徐惠榆,田中玉,www.allring-tech.com.tw
6188,廣明光電股份有限公司,廣明,12,桃園市龜山區華亞二路58之2號6樓,何世池,張嘉峰,李志仁,副總經理暨財務長,1999-02-10,2002-08-27,278358910,0,0,每半會計年度,董事會,安侯建業聯合會計師事務所,陳盈如,陳宜君,www.qsitw.com
6190,萬泰科技股份有限公司,萬泰科,15,桃園市中壢區北園路17號(公司:新北市五股區五工六路72號),張銘烈,張程雅,許玉秀,副總經理,1978-06-19,1998-02-04,170590192,0,0,每年,股東會,資誠聯合會計師事務所,張淑瓊,楊蕙慈,http://www.wontex.com
6194,育富電子股份有限公司,育富,13,桃園市桃園區新埔六街101號24樓,劉永幹,劉永幹,許俊彥,財務長,1983-02-21,2002-12-05,48000000,0,0,每年,股東會,安永聯合會計師事務所,王瑄瑄,陳智忠,www.yufo.com.tw
6195,詩肯股份有限公司,詩肯,25,桃園市龜山區頂湖一街69號,林福勤,謝秀珠,何山壯,財務/會計主管,1995-10-09,2002-10-21,50192942,0,0,每年,董事會,勤業眾信聯合會計師事務所,陳重成,李麗凰,https://www.topshine.tw
6198,瑞築建設股份有限公司,瑞築,22,台北市內湖區行善路467號7樓,陳朝城,郭嘉棟,邱采欣,財務經理,1998-10-29,2002-12-26,171400350,138765000,0,每年,股東會,立本台灣聯合會計師事務所,陶鴻文,鄧欣珊,http://www.richcircle.com.tw
6199,天品聯合企業股份有限公司,天品,33,桃園市中壢區中山路141號8樓,李振寬,李娜亞,潘綺霓,課長,1993-04-03,2016-10-07,61760018,0,0,每年,股東會,國富浩華聯合會計師事務所,吳孟達,林金鳳,www.datafab.com
6203,海韻電子工業股份有限公司,海韻電,13,台北市內湖區內湖路一段360巷19號8樓,張修誠,藍建銅,張恩豪,處長,1975-09-19,2002-12-26,82406370,0,0,每年,股東會,勤業眾信聯合會計師事務所,簡明彥,莊碧玉,www.seasonic.com
6204,台灣艾華電子工業股份有限公司,艾華,13,桃園市桃園區中正路1221、1223號9樓,陳碩璨,黃國義,成書英,財會部協理,1970-02-14,2002-11-13,23102080,0,0,每年,董事會,安永聯合會計師事務所,洪國森,陳政初,www.taiwanalpha.com
6207,雷科股份有限公司,雷科,13,高雄市前鎮區新生路二四八之三十九號,鄭再興,黃萌義,唐靜玲,協理,1988-09-06,2002-12-23,79679910,0,0,每年,董事會,資誠聯合會計師事務所,廖阿甚,王國華,www.lasertek.com.tw
6208,日揚科技股份有限公司,日揚,13,台南市新市區活水路8號,吳昇憲,寇崇善,江慶偉,財務長,1997-05-29,2002-12-23,94561343,0,0,每年,董事會,資誠聯合會計師事務所,林永智,于智帆,http://www.htcvacuum.com/
6210,慶生電子股份有限公司,慶生,13,桃園市中壢區中壢工業區松江北路24號,王興榮,朱陳永慶,范揚淵,副總經理,1984-10-05,2003-02-14,35048000,0,0,每年,董事會,資誠聯合會計師事務所,李燕娜,鄭雅慧,WWW.KINTECH.COM.TW
6212,理銘開發股份有限公司,理銘,22,新竹市公道五路2段419號7樓,曾森縣,曾森縣,曾森縣,總經理,1977-11-08,2002-12-26,102000000,0,0,每年,股東會,致遠聯合會計師事務所,張益銘,侯委&#26187;,http://www.met.com.tw
6217,中國探針股份有限公司,中探針,13,新北市板橋區和平路24巷8號4樓,陳志&#23791;,馮明欽,莊維浩,資深副總,1986-01-22,2003-01-09,118108018,0,0,每年,股東會,資誠聯合會計師事務所,王菘澤,吳仁杰,https://www.ccpcontactprobes.com/
6218,豪勉科技股份有限公司,豪勉,15,台北市大同區承德路一段70號3樓,彭以豪,蘇惠婉,蘇惠婉,總經理,1979-04-26,2003-01-14,64262000,0,0,每年,股東會,勤業眾信聯合會計師事務所,蔡侑玲,邱政俊,www.hauman.com.tw
6219,富旺國際開發股份有限公司,富旺,22,台中市西區大隆路20號4樓之5,林宗毅,林祐任,陳永和,經理,1997-04-23,2003-02-26,119016276,0,0,每季,董事會,資誠聯合會計師事務所,王玉娟,劉美蘭,https://www.fwgroup.com.tw/
6220,岳豐科技股份有限公司,岳豐,13,桃園市新屋區中山東路二段130巷12-9號,葉春榮,林森褔,蔡瑞華,總經理,1983-09-03,2003-01-09,146462640,0,0,每年,董事會,安侯建業聯合會計師事務所,謝秋華,李&#16689;儀,www.cables.com.tw
6221,晉泰科技股份有限公司,晉泰,18,新竹市光復路二段289號7F,昇鋒投資股份有限公司,楊倉富,鄭依佳,財務營管中心主管,1994-06-24,2003-01-06,124882375,0,0,每年,股東會,群智聯合會計師事務所,呂松裕,陳芓(人予),https://www.genesis.com.tw/
6222,立軒國際建設股份有限公司,立軒,2,新北市林口區文化一路一段258號8樓,陳銘鴻,李雪華,池曉鈴,經理,1986-08-15,2003-01-09,59588878,42678118,0,每年,股東會,安侯建業聯合會計師事務所,黃欣婷,池世欽,www.sotac.com.tw/web/index/index.jsp?lang=tw
6223,旺矽科技股份有限公司,旺矽,1,302新竹縣竹北市中和街 155號,葛長林,郭遠明,邱靖斐,董事長特別助理,1995-07-25,2003-01-06,94231106,0,0,每年,董事會,日正聯合會計師事務所,巫貴珍,陳燦煌,www.mpi.com.tw
6227,茂綸股份有限公司,茂綸,16,新北市新店區北新路三段207-2號14樓,吳偉國,吳偉國,張聖鑫,副總經理,1979-02-08,2003-01-14,76111786,0,0,每年,董事會,安永聯合會計師事務所,張正道,楊弘斌,https://www.macnica.com/apac/galaxy/zh_tw/
6228,全譜科技股份有限公司,全譜,12,新北市汐止區大同路一段239號7樓,高偉超,曾治元,陳素花,財務長,1993-09-20,2003-01-21,26000000,15327092,0,每年,股東會,勤業眾信聯合會計師事務所,邱鏞銘,方蘇立,www.scanace.com
6229,研通科技股份有限公司,研通,1,新北市汐止區新台五路一段99號31樓之12,許劍郎,黃正華,黃正華,總經理,1992-03-02,2003-01-14,40360700,4720000,0,每年,股東會,安侯建業聯合會計師事務所,莊鈞維,陳彥富,www.vtac.com.tw
6231,系微股份有限公司,系微,18,台北市中山區建國北路二段120號16樓,王志高,王彥棋,徐心吾,財會協理,1998-09-18,2003-01-23,45652186,0,0,每年,董事會,安侯建業聯合會計師事務所,吳政諺,陳俊光,www.insyde.com
6233,旺玖科技股份有限公司,旺玖,1,台北市南港路三段48號7樓,張景棠,張景棠,張景棠,董事長,1997-11-13,2003-02-20,81081896,0,0,每年,董事會,安侯建業聯合會計師事務所,黃泳華,余聖河,www.prolific.com.tw
6234,高僑自動化科技股份有限公司,高僑,2,台中市437大甲區日南里工七路1號,李義隆,陳蓬萊,陳蓬萊,總經理,1990-05-02,2003-03-12,100386398,0,0,每年,股東會,安侯建業聯合會計師事務所,陳燕慧,張字信,http://www.teraauto.com.tw/
6236,中湛股份有限公司,中湛,33,台中市南屯區公益路二段51號10樓A室,許志宏,林岳鋒,林岳鋒,總經理,1997-10-02,2003-03-31,41654039,36600000,0,每年,股東會,聯捷聯合會計師事務所,邱烺民,林季亭,www.neithcorp.com
6237,驊訊電子企業股份有限公司,驊訊,1,台北市市民大道四段100號6樓,鄭期成,李建榮,李建榮,總經理,1991-12-05,2003-04-21,79645371,0,0,每年,董事會,資誠聯合會計師事務所,陳憲正,林瑟凱,http://www.cmedia.com.tw
6240,松崗國際興業股份有限公司,松崗,33,臺北市忠孝西路1段50號11樓,湯順甄,湯順甄,顏雅蕙,協理,1997-04-19,2003-05-30,22867370,0,0,每年,股東會,資信聯合會計師事務所,戴至柔,黃增國,https://www.sunggang.com.tw/
6241,易通展科技股份有限公司(原享承),易通展,15,台南市709安南區工業二路82號,孫秀梅,黃士珍,黃士珍,總經理,1992-03-28,2003-04-08,48700000,16555185,0,每年,股東會,立本台灣聯合會計師事務所,張書成,劉克宜,www.amigo.com.tw
6242,立康生醫事業股份有限公司,立康,19,台南巿永康區王行里環工路29號,鄭育修,鄭育修,莊祐霖,協理,1985-04-16,2003-04-23,31806500,641407,0,每年,股東會,勤業眾信聯合會計師事務所,李季珍,廖鴻儒,http://likangbio.com
6244,茂迪股份有限公司,茂迪,2,新北市深坑區北深路3段248號6樓,曾永輝,葉正賢,王丁召,財務長,1981-06-03,2003-05-15,387041875,0,0,每年,股東會,安侯建業聯合會計師事務所,黃明宏,楊雲筑,www.motech.com.tw
6245,立端科技股份有限公司,立端,15,新北市汐止區大同路2段173號7樓,周逸文,王葆儀、周孟賢,周旭龍,資深副總,1986-10-30,2003-05-19,146608303,0,0,每年,董事會,安侯建業聯合會計師事務所,吳仲舜,王勇勝,www.lannerinc.com
6246,臺龍電子股份有限公司,臺龍,2,新北市新莊區思源路332巷7號3樓,陳志龍,陳志龍,舒逸豪,董事,1982-11-13,2003-06-18,37851415,22853440,0,每年,股東會,德昌聯合會計師事務所,陳裕勳,陳秀莉,www.tai-lon.com
6248,沛波鋼鐵股份有限公司,沛波,5,彰化縣鹿港鎮經建十一路3號,顏慶利,黃霈櫻,黃霈櫻,總經理,1984-05-16,2003-09-03,99956149,0,0,每年,董事會,資誠聯合會計師事務所,徐惠榆,田中玉,www.tmpco.com.tw
6259,百徽股份有限公司,百徽,13,台北市內湖區瑞湖街199號3樓,張傑民,李代祥,羅偉昌,財務長,1993-12-20,2003-09-17,25093230,10921046,0,每半會計年度,董事會,馬施云大華聯合會計師事務所,趙翊棋,黃俊諺,http://www.bullwill.com.tw
6261,久元電子股份有限公司,久元,1,新竹市科學工業園區科技路5號4F,汪秉龍,蕭維唐,陳巧芬,財務部副處長,1991-07-22,2004-03-29,128497989,0,0,每半會計年度,董事會,勤業眾信聯合會計師事務所,張雅芸,蔡美貞,www.ytec.com.tw
6263,普萊德科技股份有限公司,普萊德,15,新北市新店區民權路96號10樓,陳清港,陳清港,林滿足,財務部財務長,1993-01-05,2003-09-17,62500964,0,0,每年,董事會,正風聯合會計師事務所,吳欣亮,林啟平,www.planet.com.tw
6264,富裔實業股份有限公司,富裔,22,台北市信義區松仁路277號18樓,祝文定,祝文定,祝泓真,特助,1997-07-02,2004-02-24,136355291,50130827,0,每年,股東會,勤業眾信聯合會計師事務所,莊文源,楊清鎮,www.kingland.com.tw
6265,方方土昶股份有限公司,方方土昶,16,新北市新店區寶中路92號10樓,張政文,張政文,林芳燕,協理,1998-01-22,2003-10-24,118172151,0,0,每年,董事會,資誠聯合會計師事務所,涂展源,黃世鈞,http://www.kc-uppertech.com/
6266,泰詠電子股份有限公司,泰詠,13,新竹市香山區埔前里牛埔東路480號,崔世和,王政豐,王政豐,總經理,1990-02-15,2004-04-29,145006834,0,0,每年,股東會,勤業眾信聯合會計師事務所,林心彤,陳明煇,http://www.topunion.com.tw
6270,倍微科技股份有限公司,倍微,16,新北市汐止區新台五路一段75號5樓,傅江松,傅江松,黃美津,總管理處總經理,1992-10-20,2003-09-17,72145759,0,0,每年,董事會,資誠聯合會計師事務所,林一帆,蔡蓓華,http://www.pct.com.tw
6274,台燿科技股份有限公司,台燿,13,新竹縣竹北市博愛街803號,辛忠衡,胡桂琴,黃文旭,副總經理,1974-05-22,2003-12-18,276222163,0,0,每年,董事會,勤業眾信聯合會計師事務所,翁博仁,褚世蘭,www.tuc.com.tw
6275,元山科技工業股份有限公司,元山,13,高雄市仁武區鳳仁路329號,陳冠宏,劉賢文,劉賢文,總經理,1987-03-10,2004-12-23,78635733,0,0,每年,董事會,安侯建業聯合會計師事務所,許振隆,陳永祥,www.ystech.com.tw
6276,安鈦克科技股份有限公司,安鈦克,12,台北市內湖區洲子街107號8樓,李益昌,李知達,陳明勇,營運長,1978-10-21,2003-10-30,22043000,9699498,0,每年,董事會,安侯建業聯合會計師事務所,吳俊源,陳政學,http://www.antec.com
6279,胡連精密股份有限公司,胡連,13,新北市汐止區福德一路342巷1號,張子雄,胡盛清,高士翔,總經理室IR經理,1977-07-09,2003-11-26,113348320,0,0,每年,股東會,勤業眾信聯合會計師事務所,施俊弘,鄭旭然,https://www.hulane.com.tw/
6284,佳邦科技股份有限公司,佳邦,13,苗栗縣竹南鎮公義里11鄰科義街11號,陳培真,洪志謀,黃國書,財務會計中心處長,1998-06-23,2004-06-29,148980341,0,0,每年,股東會,安侯建業,黃海寧,于紀隆,www.inpaq.com.tw
6287,元隆電子股份有限公司,元隆,1,新竹科學園區新竹市研發二路18號,潘士華,陳弘元,范權奏,財務部協理,1987-06-08,2003-10-02,121450615,102639573,0,每年,股東會,安永聯合會計師事務所,邱琬茹,許新民,http://www.ampi.com.tw
6290,良維科技股份有限公司,良維,13,台北市長安東路一段36號10樓,李淳正,李淳正,李博宇,董事長特助,1972-09-05,2005-06-03,159078724,0,0,每年,董事會,資誠聯合會計師事務所,蕭春鴛,林佳鴻,http://www.longwell.com
6291,沛亨半導體股份有限公司,沛亨,1,新竹縣竹北市博愛街945號,黃子瑋,陳銘俊,黃子瑋,董事長,1992-01-20,2004-01-28,42000000,6666667,0,每年,董事會,安侯建業聯合會計師事務所,黃海寧,鄭安志,www.analog.com.tw
6292,迅德興業股份有限公司,迅德,13,桃園縣龜山鄉民生北路一段38-1號,陳嘉雄,蕭春桂,張美薇,財務行政部經理,1986-05-19,2003-11-26,46900712,0,0,每年,董事會,資誠聯合會計師事務所,吳偉豪,鄭雅慧,www.axis.com.tw
6294,智基科技開發股份有限公司,智基,35,台南市北區成功路114號10樓之1,邱仕榮,宋彩蓮,黃盈圖,財務協理,1996-12-21,2004-01-13,24572741,0,0,每年,董事會,資誠聯合會計師事務所,葉芳婷,徐惠榆,http://www.tekom.com.tw/
6411,晶焱科技股份有限公司,晶焱,1,235603新北市中和區建八路2號18樓,李俊昌,姜信欽,洪如真,營運長暨市場部副總,2006-01-20,2014-03-11,99253831,0,0,每年,董事會,安侯建業聯合會計師事務所,陳明輝,郭欣頤,www.amazingIC.com
6417,韋僑科技股份有限公司,韋僑,15,台中市大里區仁化工二路99號,曾穎堂,江鴻佑,張祐棋,總經理室協理,1999-03-23,2015-10-08,42274000,0,0,每年,股東會,勤業眾信聯合會計師事務所,許瑞隆,劉力維,www.sag.com.tw
6418,詠昇電子股份有限公司,詠昇,13,桃園市中壢區中福路二段十巷二號,黃塗城,黃金錫,黃金錫,總經理,1988-02-03,2019-02-18,34522000,0,0,每年,股東會,資誠聯合會計師事務所,葉翠苗,于智帆,https://www.yselec.com.tw
6419,京晨科技股份有限公司,京晨科,2,新北市中和區建八路16號18樓之2,楊文彬,楊文彬,楊文彬暫代,總經理,2006-08-17,2014-12-29,13159170,2725997,0,每年,董事會,眾智聯合會計師事務所,游佩靜,王智立,http://www.nuuo.com
